xpostag	lemma	lv_form	lemma_ipa	lv_form_ipa	stem_final_cluster	linking_vowel	lv_freq	lemma_freq	nlv_form	nlv_form_ipa	nlv_freq	lv_odds	lv_log_odds	ultimate_c	penultimate_c	cons_1	son_1	cont_1	labial_1	coronal_1	anterior_1	dorsal_1	lateral_1	voice_1	delrel_1	seg_1	long_1	open1_1	open2_1	cons_2	son_2	cont_2	labial_2	coronal_2	anterior_2	dorsal_2	lateral_2	voice_2	delrel_2	seg_2	long_2	open1_2	open2_2	sonority_ultimate_c	sonority_penultimate_c	sonority_slope
[/N][Acc]	tegez	tegzet	tegez	tegzet	gz	e	36	10939	tegezt	tegezt	386	0.0932642487046632	-2.372318431008721	z	g	1	0	1	NA	1	1	NA	NA	1	NA	1	NA	NA	NA	1	0	0	NA	NA	NA	1	NA	1	NA	1	NA	NA	NA	2	1	124
[/N][Acc]	vészmadár	vészmadarat	vésmadár	vésmadarat	r	a	36	2278	vészmadárt	vésmadárt	2	18	2.8903717578961645	r	NA	1	1	1	NA	1	1	NA	0	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	0	44
[/N][Acc]	centrálzár	centrálzárat	centrálzár	centrálzárat	r	a	35	1057	centrálzárt	centrálzárt	1	35	3.5553480614894135	r	NA	1	1	1	NA	1	1	NA	0	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	0	44
[/N][Acc]	konstans	konstansot	konštanš	konštanšot	nš	o	35	29624	konstanst	konštanšt	663	0.05279034690799397	-2.941426928696449	š	n	1	0	1	NA	1	0	NA	NA	0	NA	1	NA	NA	NA	1	1	0	NA	1	1	NA	NA	1	NA	1	NA	NA	NA	2	3	324
[/N][Acc]	leányvár	leányvárat	leáṉvár	leáṉvárat	r	a	35	3493	leányvárt	leáṉvárt	32	1.09375	0.08961215868968714	r	NA	1	1	1	NA	1	1	NA	0	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	0	44
[/N][Acc]	nyárfalevél	nyárfalevelet	ṉárfalevél	ṉárfalevelet	l	e	35	1299	nyárfalevélt	ṉárfalevélt	1	35	3.5553480614894135	l	NA	1	1	1	NA	1	1	NA	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	0	44
[/N][Acc]	szoftverháttér	szoftverhátteret	softverháttér	softverhátteret	r	e	35	224	szoftverháttért	softverháttért	1	35	3.5553480614894135	r	NA	1	1	1	NA	1	1	NA	0	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	0	44
[/N][Acc]	sólyommadár	sólyommadarat	šójommadár	šójommadarat	r	a	35	260	sólyommadárt	šójommadárt	2	17.5	2.862200880929469	r	NA	1	1	1	NA	1	1	NA	0	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	0	44
[/N][Acc]	tervezőnaptár	tervezőnaptárat	tervezőnaptár	tervezőnaptárat	r	a	35	492	tervezőnaptárt	tervezőnaptárt	11	3.1818181818181817	1.157452788691043	r	NA	1	1	1	NA	1	1	NA	0	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	0	44
[/N][Acc]	táncél	táncélet	táncél	táncélet	l	e	35	38	táncélt	táncélt	1	35	3.5553480614894135	l	NA	1	1	1	NA	1	1	NA	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	0	44
[/N][Acc]	vadászzászlóalj	vadászzászlóaljat	vadászáslóalj	vadászáslóaljat	lj	a	35	523	vadászzászlóaljt	vadászáslóaljt	2	17.5	2.862200880929469	j	l	1	1	1	NA	1	0	NA	NA	NA	NA	1	NA	NA	NA	1	1	1	NA	1	1	NA	1	NA	NA	1	NA	NA	NA	4	4	444
[/N][Acc]	vágóolaj	vágóolajat	vágóolaj	vágóolajat	j	a	35	135	vágóolajt	vágóolajt	1	35	3.5553480614894135	j	NA	1	1	1	NA	1	0	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	0	44
[/N][Acc]	zenekönyvtár	zenekönyvtárat	zeneköṉvtár	zeneköṉvtárat	r	a	35	175	zenekönyvtárt	zeneköṉvtárt	2	17.5	2.862200880929469	r	NA	1	1	1	NA	1	1	NA	0	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	0	44
[/N][Acc]	alapfal	alapfalat	alapfal	alapfalat	l	a	34	3885	alapfalt	alapfalt	1	34	3.5263605246161616	l	NA	1	1	1	NA	1	1	NA	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	0	44
[/N][Acc]	bálnaolaj	bálnaolajat	bálnaolaj	bálnaolajat	j	a	34	108	bálnaolajt	bálnaolajt	1	34	3.5263605246161616	j	NA	1	1	1	NA	1	0	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	0	44
[/N][Acc]	ezüsthárs	ezüsthársat	ezüšthárš	ezüštháršat	rš	a	34	733	ezüsthárst	ezüštháršt	1	34	3.5263605246161616	š	r	1	0	1	NA	1	0	NA	NA	0	NA	1	NA	NA	NA	1	1	1	NA	1	1	NA	0	NA	NA	1	NA	NA	NA	2	4	424
[/N][Acc]	feketekőszén	feketekőszenet	feketekősén	feketekősenet	n	e	34	490	feketekőszént	feketekősént	1	34	3.5263605246161616	n	NA	1	1	0	NA	1	1	NA	NA	1	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	0	34
[/N][Acc]	fesztiválsátor	fesztiválsátrat	festiválšátor	festiválšátrat	tr	a	34	699	fesztiválsátort	festiválšátort	3	11.333333333333334	2.4277482359480516	r	t	1	1	1	NA	1	1	NA	0	NA	NA	1	NA	NA	NA	1	0	0	NA	1	1	NA	NA	0	0	1	NA	NA	NA	4	1	144
[/N][Acc]	fénysátor	fénysátrat	féṉšátor	féṉšátrat	tr	a	34	180	fénysátort	féṉšátort	9	3.7777777777777777	1.329135947279942	r	t	1	1	1	NA	1	1	NA	0	NA	NA	1	NA	NA	NA	1	0	0	NA	1	1	NA	NA	0	0	1	NA	NA	NA	4	1	144
[/N][Acc]	japánbirs	japánbirset	japánbirš	japánbiršet	rš	e	34	522	japánbirst	japánbiršt	1	34	3.5263605246161616	š	r	1	0	1	NA	1	0	NA	NA	0	NA	1	NA	NA	NA	1	1	1	NA	1	1	NA	0	NA	NA	1	NA	NA	NA	2	4	424
[/N][Acc]	műér	műeret	műér	műeret	r	e	34	247	műért	műért	12	2.8333333333333335	1.0414538748281612	r	NA	1	1	1	NA	1	1	NA	0	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	0	44
[/N][Acc]	ánizskapor	ánizskaprot	ánižkapor	ánižkaprot	pr	o	34	354	ánizskaport	ánižkaport	1	34	3.5263605246161616	r	p	1	1	1	NA	1	1	NA	0	NA	NA	1	NA	NA	NA	1	0	0	1	NA	NA	NA	NA	0	NA	1	NA	NA	NA	4	1	144
[/N][Acc]	bűzzár	bűzzárat	bűzzár	bűzzárat	r	a	33	293	bűzzárt	bűzzárt	10	3.3	1.1939224684724346	r	NA	1	1	1	NA	1	1	NA	0	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	0	44
[/N][Acc]	csúcsmeccs	csúcsmeccset	čúčmečč	čúčmeččet	čč	e	33	394	csúcsmeccst	čúčmeččt	1	33	3.49650756146648	č	č	1	0	0	NA	1	0	NA	NA	0	1	1	NA	NA	NA	1	0	0	NA	1	0	NA	NA	0	1	1	NA	NA	NA	1	1	114
[/N][Acc]	felmosónyél	felmosónyelet	felmošóṉél	felmošóṉelet	l	e	33	123	felmosónyélt	felmošóṉélt	1	33	3.49650756146648	l	NA	1	1	1	NA	1	1	NA	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	0	44
[/N][Acc]	fürdőtér	fürdőteret	fürdőtér	fürdőteret	r	e	33	456	fürdőtért	fürdőtért	1	33	3.49650756146648	r	NA	1	1	1	NA	1	1	NA	0	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	0	44
[/N][Acc]	holdsugár	holdsugarat	holdšugár	holdšugarat	r	a	33	2131	holdsugárt	holdšugárt	28	1.1785714285714286	0.16430305129127634	r	NA	1	1	1	NA	1	1	NA	0	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	0	44
[/N][Acc]	koncertszínház	koncertszínházat	koncertsínház	koncertsínházat	z	a	33	424	koncertszínházt	koncertsínházt	1	33	3.49650756146648	z	NA	1	0	1	NA	1	1	NA	NA	1	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0	24
[/N][Acc]	kéregjegy	kéregjegyet	kéregjeḏ	kéregjeḏet	ḏ	e	33	194	kéregjegyt	kéregjeḏt	1	33	3.49650756146648	ḏ	NA	1	0	0	NA	1	0	NA	NA	1	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0	14
[/N][Acc]	luxusszínvonal	luxusszínvonalat	luxussínvonal	luxussínvonalat	l	a	33	119	luxusszínvonalt	luxussínvonalt	2	16.5	2.803360380906535	l	NA	1	1	1	NA	1	1	NA	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	0	44
[/N][Acc]	minitorony	minitornyot	minitoroṉ	minitorṉot	rṉ	o	33	533	minitoronyt	minitoroṉt	1	33	3.49650756146648	ṉ	r	1	1	0	NA	1	0	NA	NA	1	NA	1	NA	NA	NA	1	1	1	NA	1	1	NA	0	NA	NA	1	NA	NA	NA	3	4	434
[/N][Acc]	nemél	nemélet	nemél	nemélet	l	e	33	106	nemélt	nemélt	1	33	3.49650756146648	l	NA	1	1	1	NA	1	1	NA	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	0	44
[/N][Acc]	villámzár	villámzárat	villámzár	villámzárat	r	a	33	323	villámzárt	villámzárt	1	33	3.49650756146648	r	NA	1	1	1	NA	1	1	NA	0	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	0	44
[/N][Acc]	bross	brossot	brošš	broššot	šš	o	32	5146	brosst	broššt	508	0.06299212598425197	-2.764745544778755	š	š	1	0	1	NA	1	0	NA	NA	0	NA	1	NA	NA	NA	1	0	1	NA	1	0	NA	NA	0	NA	1	NA	NA	NA	2	2	224
[/N][Acc]	disznóbél	disznóbelet	disnóbél	disnóbelet	l	e	32	161	disznóbélt	disnóbélt	3	10.666666666666666	2.367123614131617	l	NA	1	1	1	NA	1	1	NA	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	0	44
[/N][Acc]	ellenszer	ellenszeret	ellenser	ellenseret	r	e	32	38650	ellenszert	ellensert	4268	0.00749765698219306	-4.893164709621917	r	NA	1	1	1	NA	1	1	NA	0	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	0	44
[/N][Acc]	kérdéscsokor	kérdéscsokrot	kérdéščokor	kérdéščokrot	kr	o	32	214	kérdéscsokort	kérdéščokort	1	32	3.4657359027997265	r	k	1	1	1	NA	1	1	NA	0	NA	NA	1	NA	NA	NA	1	0	0	NA	NA	NA	1	NA	0	NA	1	NA	NA	NA	4	1	144
[/N][Acc]	lakósátor	lakósátrat	lakóšátor	lakóšátrat	tr	a	32	217	lakósátort	lakóšátort	2	16	2.772588722239781	r	t	1	1	1	NA	1	1	NA	0	NA	NA	1	NA	NA	NA	1	0	0	NA	1	1	NA	NA	0	0	1	NA	NA	NA	4	1	144
[/N][Acc]	nagyszótár	nagyszótárat	naḏsótár	naḏsótárat	r	a	32	2903	nagyszótárt	naḏsótárt	198	0.16161616161616163	-1.8225311278948089	r	NA	1	1	1	NA	1	1	NA	0	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	0	44
[/N][Acc]	nonszensz	nonszenszet	nonsens	nonsenset	ns	e	32	16551	nonszenszt	nonsenst	69	0.463768115942029	-0.7683706017975328	s	n	1	0	1	NA	1	1	NA	NA	0	NA	1	NA	NA	NA	1	1	0	NA	1	1	NA	NA	1	NA	1	NA	NA	NA	2	3	324
[/N][Acc]	oklevéltár	oklevéltárat	oklevéltár	oklevéltárat	r	a	32	1475	oklevéltárt	oklevéltárt	9	3.5555555555555554	1.2685113254635072	r	NA	1	1	1	NA	1	1	NA	0	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	0	44
[/N][Acc]	strassz	strasszot	štrass	štrassot	ss	o	32	5049	strasszt	štrasst	99	0.32323232323232326	-1.1293839473348632	s	s	1	0	1	NA	1	1	NA	NA	0	NA	1	NA	NA	NA	1	0	1	NA	1	1	NA	NA	0	NA	1	NA	NA	NA	2	2	224
[/N][Acc]	tejár	tejárat	tejár	tejárat	r	a	32	796	tejárt	tejárt	1	32	3.4657359027997265	r	NA	1	1	1	NA	1	1	NA	0	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	0	44
[/N][Acc]	anyatehén	anyatehenet	aṉatehén	aṉatehenet	n	e	31	901	anyatehént	aṉatehént	1	31	3.4339872044851463	n	NA	1	1	0	NA	1	1	NA	NA	1	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	0	34
[/N][Acc]	drótszár	drótszárat	drótsár	drótsárat	r	a	31	87	drótszárt	drótsárt	1	31	3.4339872044851463	r	NA	1	1	1	NA	1	1	NA	0	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	0	44
[/N][Acc]	elefántagyar	elefántagyarat	elefántaḏar	elefántaḏarat	r	a	31	456	elefántagyart	elefántaḏart	46	0.6739130434782609	-0.39465419200394874	r	NA	1	1	1	NA	1	1	NA	0	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	0	44
[/N][Acc]	itatóhely	itatóhelyet	itatóhej	itatóhejet	j	e	31	533	itatóhelyt	itatóhejt	2	15.5	2.740840023925201	j	NA	1	1	1	NA	1	0	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	0	44
[/N][Acc]	jogszabálytár	jogszabálytárat	jogsabájtár	jogsabájtárat	r	a	31	1702	jogszabálytárt	jogsabájtárt	8	3.875	1.3545456628053103	r	NA	1	1	1	NA	1	1	NA	0	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	0	44
[/N][Acc]	játékhely	játékhelyet	játékhej	játékhejet	j	e	31	406	játékhelyt	játékhejt	1	31	3.4339872044851463	j	NA	1	1	1	NA	1	0	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	0	44
[/N][Acc]	körszínház	körszínházat	körsínház	körsínházat	z	a	31	382	körszínházt	körsínházt	2	15.5	2.740840023925201	z	NA	1	0	1	NA	1	1	NA	NA	1	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0	24
[/N][Acc]	laborháttér	laborhátteret	laborháttér	laborhátteret	r	e	31	288	laborháttért	laborháttért	1	31	3.4339872044851463	r	NA	1	1	1	NA	1	1	NA	0	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	0	44
[/N][Acc]	ostorszíj	ostorszíjat	oštorsíj	oštorsíjat	j	a	31	128	ostorszíjt	oštorsíjt	1	31	3.4339872044851463	j	NA	1	1	1	NA	1	0	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	0	44
[/N][Acc]	panelvonal	panelvonalat	panelvonal	panelvonalat	l	a	31	798	panelvonalt	panelvonalt	1	31	3.4339872044851463	l	NA	1	1	1	NA	1	1	NA	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	0	44
[/N][Acc]	régiségtár	régiségtárat	régišégtár	régišégtárat	r	a	31	1266	régiségtárt	régišégtárt	8	3.875	1.3545456628053103	r	NA	1	1	1	NA	1	1	NA	0	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	0	44
[/N][Acc]	strandkönyvtár	strandkönyvtárat	štrandköṉvtár	štrandköṉvtárat	r	a	31	454	strandkönyvtárt	štrandköṉvtárt	7	4.428571428571429	1.488077055429833	r	NA	1	1	1	NA	1	1	NA	0	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	0	44
[/N][Acc]	szaunaszeánsz	szaunaszeánszot	saunaseáns	saunaseánsot	ns	o	31	1324	szaunaszeánszt	saunaseánst	14	2.2142857142857144	0.7949298748698876	s	n	1	0	1	NA	1	1	NA	NA	0	NA	1	NA	NA	NA	1	1	0	NA	1	1	NA	NA	1	NA	1	NA	NA	NA	2	3	324
[/N][Acc]	trezorzár	trezorzárat	trezorzár	trezorzárat	r	a	31	662	trezorzárt	trezorzárt	1	31	3.4339872044851463	r	NA	1	1	1	NA	1	1	NA	0	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	0	44
[/N][Acc]	önkényúr	önkényurat	önkéṉúr	önkéṉurat	r	a	31	1260	önkényúrt	önkéṉúrt	1	31	3.4339872044851463	r	NA	1	1	1	NA	1	1	NA	0	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	0	44
[/N][Acc]	fősodor	fősodrot	főšodor	főšodrot	dr	o	30	8528	fősodort	főšodort	241	0.12448132780082988	-2.0835995518285	r	d	1	1	1	NA	1	1	NA	0	NA	NA	1	NA	NA	NA	1	0	0	NA	1	1	NA	NA	1	0	1	NA	NA	NA	4	1	144
[/N][Acc]	hajdúhadház	hajdúhadházat	hajdúhadház	hajdúhadházat	z	a	30	15814	hajdúhadházt	hajdúhadházt	1	30	3.4011973816621555	z	NA	1	0	1	NA	1	1	NA	NA	1	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0	24
[/N][Acc]	hívófél	hívófelet	hívófél	hívófelet	l	e	30	286	hívófélt	hívófélt	1	30	3.4011973816621555	l	NA	1	1	1	NA	1	1	NA	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	0	44
[/N][Acc]	ifiúr	ifiurat	ifiúr	ifiurat	r	a	30	485	ifiúrt	ifiúrt	1	30	3.4011973816621555	r	NA	1	1	1	NA	1	1	NA	0	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	0	44
[/N][Acc]	ismerettár	ismerettárat	išmerettár	išmerettárat	r	a	30	867	ismerettárt	išmerettárt	6	5	1.6094379124341005	r	NA	1	1	1	NA	1	1	NA	0	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	0	44
[/N][Acc]	koporsófödél	koporsófödelet	koporšófödél	koporšófödelet	l	e	30	96	koporsófödélt	koporšófödélt	1	30	3.4011973816621555	l	NA	1	1	1	NA	1	1	NA	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	0	44
[/N][Acc]	pollennaptár	pollennaptárat	pollennaptár	pollennaptárat	r	a	30	454	pollennaptárt	pollennaptárt	79	0.379746835443038	-0.968250470804866	r	NA	1	1	1	NA	1	1	NA	0	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	0	44
[/N][Acc]	programsátor	programsátrat	programšátor	programšátrat	tr	a	30	215	programsátort	programšátort	1	30	3.4011973816621555	r	t	1	1	1	NA	1	1	NA	0	NA	NA	1	NA	NA	NA	1	0	0	NA	1	1	NA	NA	0	0	1	NA	NA	NA	4	1	144
[/N][Acc]	tanműhely	tanműhelyet	tanműhej	tanműhejet	j	e	30	13994	tanműhelyt	tanműhejt	616	0.0487012987012987	-3.0220495818713644	j	NA	1	1	1	NA	1	0	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	0	44
[/N][Acc]	unokaöcs	unokaöcsöt	unokaöč	unokaöčöt	č	ö	30	26393	unokaöcst	unokaöčt	1	30	3.4011973816621555	č	NA	1	0	0	NA	1	0	NA	NA	0	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0	14
[/N][Acc]	csúcsár	csúcsárat	čúčár	čúčárat	r	a	29	196	csúcsárt	čúčárt	1	29	3.367295829986474	r	NA	1	1	1	NA	1	1	NA	0	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	0	44
[/N][Acc]	harisnyaszár	harisnyaszárat	harišṉasár	harišṉasárat	r	a	29	122	harisnyaszárt	harišṉasárt	1	29	3.367295829986474	r	NA	1	1	1	NA	1	1	NA	0	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	0	44
[/N][Acc]	ingmell	ingmellet	ingmell	ingmellet	ll	e	29	276	ingmellt	ingmellt	1	29	3.367295829986474	l	l	1	1	1	NA	1	1	NA	1	NA	NA	1	NA	NA	NA	1	1	1	NA	1	1	NA	1	NA	NA	1	NA	NA	NA	4	4	444
[/N][Acc]	koncerttér	koncertteret	koncerttér	koncertteret	r	e	29	1398	koncerttért	koncerttért	1	29	3.367295829986474	r	NA	1	1	1	NA	1	1	NA	0	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	0	44
[/N][Acc]	kulcspassz	kulcspasszot	kulčpass	kulčpassot	ss	o	29	1955	kulcspasszt	kulčpasst	680	0.04264705882352941	-3.1547969681836783	s	s	1	0	1	NA	1	1	NA	NA	0	NA	1	NA	NA	NA	1	0	1	NA	1	1	NA	NA	0	NA	1	NA	NA	NA	2	2	224
[/N][Acc]	oxigénsátor	oxigénsátrat	oxigénšátor	oxigénšátrat	tr	a	29	275	oxigénsátort	oxigénšátort	15	1.9333333333333331	0.659245628884264	r	t	1	1	1	NA	1	1	NA	0	NA	NA	1	NA	NA	NA	1	0	0	NA	1	1	NA	NA	0	0	1	NA	NA	NA	4	1	144
[/N][Acc]	szarkavár	szarkavárat	sarkavár	sarkavárat	r	a	29	388	szarkavárt	sarkavárt	3	9.666666666666666	2.268683541318364	r	NA	1	1	1	NA	1	1	NA	0	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	0	44
[/N][Acc]	sziklaszál	sziklaszálat	siklasál	siklasálat	l	a	29	287	sziklaszált	siklasált	2	14.5	2.6741486494265287	l	NA	1	1	1	NA	1	1	NA	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	0	44
[/N][Acc]	szőlőhéj	szőlőhéjat	sőlőhéj	sőlőhéjat	j	a	29	499	szőlőhéjt	sőlőhéjt	1	29	3.367295829986474	j	NA	1	1	1	NA	1	0	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	0	44
[/N][Acc]	trafóolaj	trafóolajat	trafóolaj	trafóolajat	j	a	29	141	trafóolajt	trafóolajt	2	14.5	2.6741486494265287	j	NA	1	1	1	NA	1	0	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	0	44
[/N][Acc]	vágóél	vágóélet	vágóél	vágóélet	l	e	29	3192	vágóélt	vágóélt	47	0.6170212765957447	-0.48285177172358457	l	NA	1	1	1	NA	1	1	NA	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	0	44
[/N][Acc]	ólommáz	ólommázat	ólommáz	ólommázat	z	a	29	225	ólommázt	ólommázt	2	14.5	2.6741486494265287	z	NA	1	0	1	NA	1	1	NA	NA	1	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0	24
[/N][Acc]	őrül	őrület	őrül	őrület	l	e	29	11370	őrült	őrült	153	0.1895424836601307	-1.6631420914059614	l	NA	1	1	1	NA	1	1	NA	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	0	44
[/N][Acc]	ablakzár	ablakzárat	ablakzár	ablakzárat	r	a	28	375	ablakzárt	ablakzárt	2	14	2.6390573296152584	r	NA	1	1	1	NA	1	1	NA	0	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	0	44
[/N][Acc]	anyarozs	anyarozsot	aṉarož	aṉarožot	ž	o	28	1004	anyarozst	aṉarožt	43	0.6511627906976745	-0.4289956055183584	ž	NA	1	0	1	NA	1	0	NA	NA	1	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0	24
[/N][Acc]	cseh	csehet	čeh	čehet	h	e	28	406349	cseht	čeht	8	3.5	1.252762968495368	h	NA	1	0	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	0	44
[/N][Acc]	futóegér	futóegeret	futóegér	futóegeret	r	e	28	519	futóegért	futóegért	1	28	3.332204510175204	r	NA	1	1	1	NA	1	1	NA	0	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	0	44
